tahun,bulan,provinsi,produk,value usd
2018,Januari,Riau,Pulp,22436573.12
2018,Januari,Sumatera Selatan,Pulp,83059260.72
2018,Januari,Sumatera Utara,Pulp,4633068.4
2018,Februari,DKI Jakarta,Pulp,84753778.49
2018,Februari,Jambi,Pulp,15199736
2018,Februari,Riau,Pulp,27821006.11
2018,Februari,Sumatera Selatan,Pulp,90634121.23
2018,Februari,Sumatera Utara,Pulp,10210351.75
2018,Maret,DKI Jakarta,Pulp,68915070.68
2018,Maret,Jambi,Pulp,8087101.31
2018,Maret,Riau,Pulp,23375402.89
2018,Maret,Sumatera Selatan,Pulp,113554031.9
2018,Maret,Sumatera Utara,Pulp,8891612.46
2018,April,DKI Jakarta,Pulp,92156500.65
2018,April,Jambi,Pulp,7403139.9
2018,April,Riau,Pulp,27072236.23
2018,April,Sumatera Selatan,Pulp,85412042.87
2018,April,Sumatera Utara,Pulp,6080311.34
2018,Mei,DKI Jakarta,Pulp,82402282.68
2018,Mei,Jambi,Pulp,159637.57
2018,Mei,Riau,Pulp,33341988.06
2018,Mei,Sumatera Selatan,Pulp,76738600.5
2018,Mei,Sumatera Utara,Pulp,11365043.22
2018,Juni,DKI Jakarta,Pulp,64591615.01
2018,Juni,Jambi,Pulp,8868429.67
2018,Juni,Riau,Pulp,25827934.58
2018,Juni,Sumatera Selatan,Pulp,89349235.47
2018,Juni,Sumatera Utara,Pulp,5292847.32
2018,Juli,DKI Jakarta,Pulp,99512884.56
2018,Juli,Jambi,Pulp,12714743.76
2018,Juli,Riau,Pulp,39229401.03
2018,Juli,Sumatera Selatan,Pulp,118331866.1
2018,Juli,Sumatera Utara,Pulp,13972213.16
2018,Agustus,DKI Jakarta,Pulp,78128868.91
2018,Agustus,Jambi,Pulp,6645133.15
2018,Agustus,Riau,Pulp,41886278.76
2018,Agustus,Sumatera Selatan,Pulp,123245717.5
2018,Agustus,Sumatera Utara,Pulp,5387066.85
2018,September,DKI Jakarta,Pulp,110396339.4
2018,September,Jambi,Pulp,1351389.18
2018,September,Riau,Pulp,25152188.81
2018,September,Sumatera Selatan,Pulp,121110508.3
2018,September,Sumatera Utara,Pulp,17777920.02
2018,Oktober,DKI Jakarta,Pulp,92483843.17
2018,Oktober,Jambi,Pulp,2268475.72
2018,Oktober,Riau,Pulp,12686644.88
2018,Oktober,Sumatera Selatan,Pulp,81514642.87
2018,Oktober,Sumatera Utara,Pulp,14236118.42
2018,November,DKI Jakarta,Pulp,99757711.57
2018,November,Jambi,Pulp,2879824.56
2018,November,Riau,Pulp,16297162.71
2018,November,Sumatera Selatan,Pulp,30868000
2018,November,Sumatera Utara,Pulp,10579940.42
2018,Desember,DKI Jakarta,Pulp,87570161.47
2018,Desember,Jambi,Pulp,3844540.92
2018,Desember,Riau,Pulp,10209307.28
2018,Desember,Sumatera Selatan,Pulp,57741490
2018,Desember,Sumatera Utara,Pulp,12796751.77
2018,Januari,Bali,Veneer,0
2018,Januari,Banten,Veneer,0
2018,Januari,DI Yogyakarta,Veneer,0
2018,Januari,DKI Jakarta,Veneer,107940.2
2018,Januari,Jambi,Veneer,0
2018,Januari,Jawa Barat,Veneer,1638249.92
2018,Januari,Jawa Tengah,Veneer,5180662.04
2018,Januari,Jawa Timur,Veneer,2064791.53
2018,Januari,Kalimantan Barat,Veneer,128342.13
2018,Januari,Kalimantan Selatan,Veneer,234661.45
2018,Januari,Kalimantan Tengah,Veneer,112.81
2018,Januari,Kalimantan Timur,Veneer,376458.2
2018,Januari,Kalimantan Utara,Veneer,0
2018,Januari,Lampung,Veneer,50657.66
2018,Januari,Sulawesi Selatan,Veneer,26079.65
2018,Januari,Sulawesi Tengah,Veneer,0
2018,Januari,Sumatera Utara,Veneer,4634.52
2018,Februari,Bali,Veneer,70
2018,Februari,Banten,Veneer,0
2018,Februari,DI Yogyakarta,Veneer,0
2018,Februari,DKI Jakarta,Veneer,0
2018,Februari,Jambi,Veneer,0
2018,Februari,Jawa Barat,Veneer,1423311.14
2018,Februari,Jawa Tengah,Veneer,3802602.99
2018,Februari,Jawa Timur,Veneer,1317035.33
2018,Februari,Kalimantan Barat,Veneer,130311.59
2018,Februari,Kalimantan Selatan,Veneer,102689.8
2018,Februari,Kalimantan Tengah,Veneer,54231
2018,Februari,Kalimantan Timur,Veneer,431892.17
2018,Februari,Kalimantan Utara,Veneer,0
2018,Februari,Lampung,Veneer,52449.32
2018,Februari,Sulawesi Selatan,Veneer,51351.53
2018,Februari,Sulawesi Tengah,Veneer,0
2018,Februari,Sumatera Utara,Veneer,0
2018,Maret,Bali,Veneer,50
2018,Maret,Banten,Veneer,0
2018,Maret,DI Yogyakarta,Veneer,0
2018,Maret,DKI Jakarta,Veneer,213362.7
2018,Maret,Jambi,Veneer,0
2018,Maret,Jawa Barat,Veneer,1434667.68
2018,Maret,Jawa Tengah,Veneer,3687604.53
2018,Maret,Jawa Timur,Veneer,1640574.74
2018,Maret,Kalimantan Barat,Veneer,78998.81
2018,Maret,Kalimantan Selatan,Veneer,245497.96
2018,Maret,Kalimantan Tengah,Veneer,38460
2018,Maret,Kalimantan Timur,Veneer,283362.27
2018,Maret,Kalimantan Utara,Veneer,0
2018,Maret,Lampung,Veneer,18791.58
2018,Maret,Sulawesi Selatan,Veneer,0
2018,Maret,Sulawesi Tengah,Veneer,0
2018,Maret,Sumatera Utara,Veneer,16006.44
2018,April,Bali,Veneer,0
2018,April,Banten,Veneer,0
2018,April,DI Yogyakarta,Veneer,0
2018,April,DKI Jakarta,Veneer,211362.7
2018,April,Jambi,Veneer,0
2018,April,Jawa Barat,Veneer,937624.8
2018,April,Jawa Tengah,Veneer,6007573.15
2018,April,Jawa Timur,Veneer,1986267.17
2018,April,Kalimantan Barat,Veneer,157771.07
2018,April,Kalimantan Selatan,Veneer,420696.55
2018,April,Kalimantan Tengah,Veneer,173885
2018,April,Kalimantan Timur,Veneer,166147.29
2018,April,Kalimantan Utara,Veneer,38213.7
2018,April,Lampung,Veneer,55242.81
2018,April,Sulawesi Selatan,Veneer,167456.06
2018,April,Sulawesi Tengah,Veneer,4554.87
2018,April,Sumatera Utara,Veneer,0
2018,Mei,Bali,Veneer,70
2018,Mei,Banten,Veneer,6634
2018,Mei,DI Yogyakarta,Veneer,0
2018,Mei,DKI Jakarta,Veneer,298182.7
2018,Mei,Jambi,Veneer,0
2018,Mei,Jawa Barat,Veneer,1417913.73
2018,Mei,Jawa Tengah,Veneer,6006398.4
2018,Mei,Jawa Timur,Veneer,2453045.27
2018,Mei,Kalimantan Barat,Veneer,234418.24
2018,Mei,Kalimantan Selatan,Veneer,377147.91
2018,Mei,Kalimantan Tengah,Veneer,0
2018,Mei,Kalimantan Timur,Veneer,749824.13
2018,Mei,Kalimantan Utara,Veneer,0
2018,Mei,Lampung,Veneer,18682.38
2018,Mei,Sulawesi Selatan,Veneer,0
2018,Mei,Sulawesi Tengah,Veneer,0
2018,Mei,Sumatera Utara,Veneer,15659.31
2018,Juni,Bali,Veneer,0
2018,Juni,Banten,Veneer,0
2018,Juni,DI Yogyakarta,Veneer,2
2018,Juni,DKI Jakarta,Veneer,100577.5
2018,Juni,Jambi,Veneer,0
2018,Juni,Jawa Barat,Veneer,835638.48
2018,Juni,Jawa Tengah,Veneer,3668650.19
2018,Juni,Jawa Timur,Veneer,1233230.61
2018,Juni,Kalimantan Barat,Veneer,0
2018,Juni,Kalimantan Selatan,Veneer,269586.16
2018,Juni,Kalimantan Tengah,Veneer,152318
2018,Juni,Kalimantan Timur,Veneer,266996.62
2018,Juni,Kalimantan Utara,Veneer,0
2018,Juni,Lampung,Veneer,51114.64
2018,Juni,Sulawesi Selatan,Veneer,0
2018,Juni,Sulawesi Tengah,Veneer,0
2018,Juni,Sumatera Utara,Veneer,0
2018,Juli,Bali,Veneer,0
2018,Juli,Banten,Veneer,2622
2018,Juli,DI Yogyakarta,Veneer,0
2018,Juli,DKI Jakarta,Veneer,11728.62
2018,Juli,Jambi,Veneer,0
2018,Juli,Jawa Barat,Veneer,1296742.62
2018,Juli,Jawa Tengah,Veneer,6080151.18
2018,Juli,Jawa Timur,Veneer,2303351.62
2018,Juli,Kalimantan Barat,Veneer,190694.17
2018,Juli,Kalimantan Selatan,Veneer,470104.72
2018,Juli,Kalimantan Tengah,Veneer,244638
2018,Juli,Kalimantan Timur,Veneer,355285.22
2018,Juli,Kalimantan Utara,Veneer,17945.28
2018,Juli,Lampung,Veneer,53538.64
2018,Juli,Sulawesi Selatan,Veneer,34566.91
2018,Juli,Sulawesi Tengah,Veneer,0
2018,Juli,Sumatera Utara,Veneer,129625
2018,Agustus,Bali,Veneer,0
2018,Agustus,Banten,Veneer,0
2018,Agustus,DI Yogyakarta,Veneer,0
2018,Agustus,DKI Jakarta,Veneer,0
2018,Agustus,Jambi,Veneer,0
2018,Agustus,Jawa Barat,Veneer,1656173.23
2018,Agustus,Jawa Tengah,Veneer,5629666.22
2018,Agustus,Jawa Timur,Veneer,2674017.04
2018,Agustus,Kalimantan Barat,Veneer,212157.03
2018,Agustus,Kalimantan Selatan,Veneer,703144.31
2018,Agustus,Kalimantan Tengah,Veneer,368858
2018,Agustus,Kalimantan Timur,Veneer,302309.38
2018,Agustus,Kalimantan Utara,Veneer,0
2018,Agustus,Lampung,Veneer,18222.85
2018,Agustus,Sulawesi Selatan,Veneer,27541.15
2018,Agustus,Sulawesi Tengah,Veneer,0
2018,Agustus,Sumatera Utara,Veneer,67450
2018,September,Bali,Veneer,0
2018,September,Banten,Veneer,0
2018,September,DI Yogyakarta,Veneer,0
2018,September,DKI Jakarta,Veneer,0
2018,September,Jambi,Veneer,0
2018,September,Jawa Barat,Veneer,1461429.87
2018,September,Jawa Tengah,Veneer,3043866.84
2018,September,Jawa Timur,Veneer,2081251.8
2018,September,Kalimantan Barat,Veneer,0
2018,September,Kalimantan Selatan,Veneer,456956.32
2018,September,Kalimantan Tengah,Veneer,230836
2018,September,Kalimantan Timur,Veneer,0
2018,September,Kalimantan Utara,Veneer,0
2018,September,Lampung,Veneer,34956.2
2018,September,Sulawesi Selatan,Veneer,0
2018,September,Sulawesi Tengah,Veneer,0
2018,September,Sumatera Utara,Veneer,0
2018,Oktober,Bali,Veneer,0
2018,Oktober,Banten,Veneer,0
2018,Oktober,DI Yogyakarta,Veneer,0
2018,Oktober,DKI Jakarta,Veneer,0
2018,Oktober,Jambi,Veneer,13961.4
2018,Oktober,Jawa Barat,Veneer,1513440.88
2018,Oktober,Jawa Tengah,Veneer,6056486.03
2018,Oktober,Jawa Timur,Veneer,2597639.89
2018,Oktober,Kalimantan Barat,Veneer,124588.03
2018,Oktober,Kalimantan Selatan,Veneer,1114264.34
2018,Oktober,Kalimantan Tengah,Veneer,159848
2018,Oktober,Kalimantan Timur,Veneer,387323.56
2018,Oktober,Kalimantan Utara,Veneer,0
2018,Oktober,Lampung,Veneer,53058.19
2018,Oktober,Sulawesi Selatan,Veneer,50536.46
2018,Oktober,Sulawesi Tengah,Veneer,0
2018,Oktober,Sumatera Utara,Veneer,0
2018,November,Bali,Veneer,12
2018,November,Banten,Veneer,0
2018,November,DI Yogyakarta,Veneer,1
2018,November,DKI Jakarta,Veneer,0
2018,November,Jambi,Veneer,0
2018,November,Jawa Barat,Veneer,2072468.67
2018,November,Jawa Tengah,Veneer,4919173.3
2018,November,Jawa Timur,Veneer,1991596.99
2018,November,Kalimantan Barat,Veneer,106362.47
2018,November,Kalimantan Selatan,Veneer,616818.43
2018,November,Kalimantan Tengah,Veneer,121644
2018,November,Kalimantan Timur,Veneer,774357.84
2018,November,Kalimantan Utara,Veneer,0
2018,November,Lampung,Veneer,18087.28
2018,November,Sulawesi Selatan,Veneer,0
2018,November,Sulawesi Tengah,Veneer,0
2018,November,Sumatera Utara,Veneer,5584.68
2018,Desember,Bali,Veneer,0
2018,Desember,Banten,Veneer,0
2018,Desember,DI Yogyakarta,Veneer,0
2018,Desember,DKI Jakarta,Veneer,0
2018,Desember,Jambi,Veneer,0
2018,Desember,Jawa Barat,Veneer,1468172.25
2018,Desember,Jawa Tengah,Veneer,4506393.4
2018,Desember,Jawa Timur,Veneer,1679418.49
2018,Desember,Kalimantan Barat,Veneer,190135.86
2018,Desember,Kalimantan Selatan,Veneer,784386.5
2018,Desember,Kalimantan Tengah,Veneer,129723
2018,Desember,Kalimantan Timur,Veneer,269698.15
2018,Desember,Kalimantan Utara,Veneer,0
2018,Desember,Lampung,Veneer,53086.88
2018,Desember,Sulawesi Selatan,Veneer,0
2018,Desember,Sulawesi Tengah,Veneer,4275.58
2018,Desember,Sumatera Utara,Veneer,0
2018,Januari,Bali,Woodworking,237037.84
2018,Januari,Banten,Woodworking,2268189.8
2018,Januari,Bengkulu,Woodworking,200221.35
2018,Januari,DI Yogyakarta,Woodworking,191994.81
2018,Januari,DKI Jakarta,Woodworking,2644121.14
2018,Januari,Gorontalo,Woodworking,0
2018,Januari,Jambi,Woodworking,142406.26
2018,Januari,Jawa Barat,Woodworking,7217028.33
2018,Januari,Jawa Tengah,Woodworking,32217296.17
2018,Januari,Jawa Timur,Woodworking,46425202.01
2018,Januari,Kalimantan Barat,Woodworking,502798.23
2018,Januari,Kalimantan Selatan,Woodworking,280415.95
2018,Januari,Kalimantan Tengah,Woodworking,112057.83
2018,Januari,Kalimantan Timur,Woodworking,380302.69
2018,Januari,Kalimantan Utara,Woodworking,404208.88
2018,Januari,Kepulauan Riau,Woodworking,414
2018,Januari,Lampung,Woodworking,473714.18
2018,Januari,Papua,Woodworking,4366304.85
2018,Januari,Papua Barat,Woodworking,309610.13
2018,Januari,Riau,Woodworking,85536.9
2018,Januari,Sulawesi Selatan,Woodworking,221922.15
2018,Januari,Sulawesi Tengah,Woodworking,402485.69
2018,Januari,Sulawesi Utara,Woodworking,350
2018,Januari,Sumatera Barat,Woodworking,0
2018,Januari,Sumatera Selatan,Woodworking,4745487.75
2018,Januari,Sumatera Utara,Woodworking,8054116.85
2018,Februari,Bali,Woodworking,155471.42
2018,Februari,Banten,Woodworking,3047718.69
2018,Februari,Bengkulu,Woodworking,190904.64
2018,Februari,DI Yogyakarta,Woodworking,527234.52
2018,Februari,DKI Jakarta,Woodworking,6855301.86
2018,Februari,Gorontalo,Woodworking,0
2018,Februari,Jambi,Woodworking,64654.05
2018,Februari,Jawa Barat,Woodworking,6548596.05
2018,Februari,Jawa Tengah,Woodworking,29961827.27
2018,Februari,Jawa Timur,Woodworking,45527344.6
2018,Februari,Kalimantan Barat,Woodworking,412867.37
2018,Februari,Kalimantan Selatan,Woodworking,122805.64
2018,Februari,Kalimantan Tengah,Woodworking,144164.8
2018,Februari,Kalimantan Timur,Woodworking,550811.45
2018,Februari,Kalimantan Utara,Woodworking,476421.59
2018,Februari,Kepulauan Riau,Woodworking,0
2018,Februari,Lampung,Woodworking,508402.32
2018,Februari,Papua,Woodworking,3639920.68
2018,Februari,Papua Barat,Woodworking,109254.41
2018,Februari,Riau,Woodworking,250445.67
2018,Februari,Sulawesi Selatan,Woodworking,260236.81
2018,Februari,Sulawesi Tengah,Woodworking,554186.51
2018,Februari,Sulawesi Utara,Woodworking,0
2018,Februari,Sumatera Barat,Woodworking,0
2018,Februari,Sumatera Selatan,Woodworking,3360348.06
2018,Februari,Sumatera Utara,Woodworking,5084918.63
2018,Maret,Bali,Woodworking,202121.99
2018,Maret,Banten,Woodworking,2912413.02
2018,Maret,Bengkulu,Woodworking,239558.01
2018,Maret,DI Yogyakarta,Woodworking,445862.53
2018,Maret,DKI Jakarta,Woodworking,5063755.44
2018,Maret,Gorontalo,Woodworking,0
2018,Maret,Jambi,Woodworking,312033.23
2018,Maret,Jawa Barat,Woodworking,6676785.12
2018,Maret,Jawa Tengah,Woodworking,32642895.55
2018,Maret,Jawa Timur,Woodworking,47044031.59
2018,Maret,Kalimantan Barat,Woodworking,294638.47
2018,Maret,Kalimantan Selatan,Woodworking,373105.93
2018,Maret,Kalimantan Tengah,Woodworking,145891.88
2018,Maret,Kalimantan Timur,Woodworking,439535.26
2018,Maret,Kalimantan Utara,Woodworking,279901.19
2018,Maret,Kepulauan Riau,Woodworking,0
2018,Maret,Lampung,Woodworking,414758.12
2018,Maret,Papua,Woodworking,2289051.43
2018,Maret,Papua Barat,Woodworking,131986.58
2018,Maret,Riau,Woodworking,239792.47
2018,Maret,Sulawesi Selatan,Woodworking,308514.88
2018,Maret,Sulawesi Tengah,Woodworking,460942.97
2018,Maret,Sulawesi Utara,Woodworking,0
2018,Maret,Sumatera Barat,Woodworking,0
2018,Maret,Sumatera Selatan,Woodworking,5125330.75
2018,Maret,Sumatera Utara,Woodworking,6338272.56
2018,April,Bali,Woodworking,284853.12
2018,April,Banten,Woodworking,3092408.96
2018,April,Bengkulu,Woodworking,320032.16
2018,April,DI Yogyakarta,Woodworking,493253.75
2018,April,DKI Jakarta,Woodworking,3050878.87
2018,April,Gorontalo,Woodworking,0
2018,April,Jambi,Woodworking,262162.1
2018,April,Jawa Barat,Woodworking,6718475.71
2018,April,Jawa Tengah,Woodworking,32165846.74
2018,April,Jawa Timur,Woodworking,45827546.2
2018,April,Kalimantan Barat,Woodworking,401188.24
2018,April,Kalimantan Selatan,Woodworking,634650.73
2018,April,Kalimantan Tengah,Woodworking,123750.08
2018,April,Kalimantan Timur,Woodworking,422931.29
2018,April,Kalimantan Utara,Woodworking,470104.93
2018,April,Kepulauan Riau,Woodworking,5
2018,April,Lampung,Woodworking,682736.01
2018,April,Papua,Woodworking,2675541.5
2018,April,Papua Barat,Woodworking,573575.18
2018,April,Riau,Woodworking,250349.75
2018,April,Sulawesi Selatan,Woodworking,169552.19
2018,April,Sulawesi Tengah,Woodworking,489409.95
2018,April,Sulawesi Utara,Woodworking,0
2018,April,Sumatera Barat,Woodworking,0
2018,April,Sumatera Selatan,Woodworking,4651935.72
2018,April,Sumatera Utara,Woodworking,8624231.56
2018,Mei,Bali,Woodworking,120709.66
2018,Mei,Banten,Woodworking,3427655.98
2018,Mei,Bengkulu,Woodworking,0
2018,Mei,DI Yogyakarta,Woodworking,595073.06
2018,Mei,DKI Jakarta,Woodworking,4926828.55
2018,Mei,Gorontalo,Woodworking,0
2018,Mei,Jambi,Woodworking,365536.02
2018,Mei,Jawa Barat,Woodworking,7316383.98
2018,Mei,Jawa Tengah,Woodworking,38429609.09
2018,Mei,Jawa Timur,Woodworking,52947277.53
2018,Mei,Kalimantan Barat,Woodworking,467901.93
2018,Mei,Kalimantan Selatan,Woodworking,259679.04
2018,Mei,Kalimantan Tengah,Woodworking,117887.64
2018,Mei,Kalimantan Timur,Woodworking,308903.59
2018,Mei,Kalimantan Utara,Woodworking,709697.62
2018,Mei,Kepulauan Riau,Woodworking,590
2018,Mei,Lampung,Woodworking,717519.11
2018,Mei,Papua,Woodworking,4273503.64
2018,Mei,Papua Barat,Woodworking,56554.84
2018,Mei,Riau,Woodworking,201638.17
2018,Mei,Sulawesi Selatan,Woodworking,329044.74
2018,Mei,Sulawesi Tengah,Woodworking,499959.08
2018,Mei,Sulawesi Utara,Woodworking,0
2018,Mei,Sumatera Barat,Woodworking,0
2018,Mei,Sumatera Selatan,Woodworking,5453385.73
2018,Mei,Sumatera Utara,Woodworking,8711084.22
2018,Juni,Bali,Woodworking,157703.85
2018,Juni,Banten,Woodworking,1116649.68
2018,Juni,Bengkulu,Woodworking,213387.41
2018,Juni,DI Yogyakarta,Woodworking,249952.96
2018,Juni,DKI Jakarta,Woodworking,4936523.4
2018,Juni,Gorontalo,Woodworking,0
2018,Juni,Jambi,Woodworking,98293.71
2018,Juni,Jawa Barat,Woodworking,3275648.96
2018,Juni,Jawa Tengah,Woodworking,19339662.91
2018,Juni,Jawa Timur,Woodworking,26073104.34
2018,Juni,Kalimantan Barat,Woodworking,225694.66
2018,Juni,Kalimantan Selatan,Woodworking,14320.1
2018,Juni,Kalimantan Tengah,Woodworking,24277.67
2018,Juni,Kalimantan Timur,Woodworking,205378.32
2018,Juni,Kalimantan Utara,Woodworking,151852.38
2018,Juni,Kepulauan Riau,Woodworking,9
2018,Juni,Lampung,Woodworking,221225.01
2018,Juni,Papua,Woodworking,2695695.94
2018,Juni,Papua Barat,Woodworking,236481.3
2018,Juni,Riau,Woodworking,154652.01
2018,Juni,Sulawesi Selatan,Woodworking,158475.77
2018,Juni,Sulawesi Tengah,Woodworking,333845.58
2018,Juni,Sulawesi Utara,Woodworking,721
2018,Juni,Sumatera Barat,Woodworking,23636.2
2018,Juni,Sumatera Selatan,Woodworking,3756706.78
2018,Juni,Sumatera Utara,Woodworking,3415507.91
2018,Juli,Bali,Woodworking,326457.79
2018,Juli,Banten,Woodworking,2693468
2018,Juli,Bengkulu,Woodworking,182043.96
2018,Juli,DI Yogyakarta,Woodworking,314682.88
2018,Juli,DKI Jakarta,Woodworking,3343562.12
2018,Juli,Gorontalo,Woodworking,0
2018,Juli,Jambi,Woodworking,335715.75
2018,Juli,Jawa Barat,Woodworking,7310523.18
2018,Juli,Jawa Tengah,Woodworking,35189009.58
2018,Juli,Jawa Timur,Woodworking,49154047.17
2018,Juli,Kalimantan Barat,Woodworking,285774.05
2018,Juli,Kalimantan Selatan,Woodworking,603861.25
2018,Juli,Kalimantan Tengah,Woodworking,111691.87
2018,Juli,Kalimantan Timur,Woodworking,465855.46
2018,Juli,Kalimantan Utara,Woodworking,384216.58
2018,Juli,Kepulauan Riau,Woodworking,12.33
2018,Juli,Lampung,Woodworking,400037.96
2018,Juli,Papua,Woodworking,2642373.36
2018,Juli,Papua Barat,Woodworking,351326.96
2018,Juli,Riau,Woodworking,281742.26
2018,Juli,Sulawesi Selatan,Woodworking,150331.9
2018,Juli,Sulawesi Tengah,Woodworking,543714.21
2018,Juli,Sulawesi Utara,Woodworking,1100
2018,Juli,Sumatera Barat,Woodworking,0
2018,Juli,Sumatera Selatan,Woodworking,1863475.67
2018,Juli,Sumatera Utara,Woodworking,9591960.4
2018,Agustus,Bali,Woodworking,559117.95
2018,Agustus,Banten,Woodworking,2116024.12
2018,Agustus,Bengkulu,Woodworking,215574.55
2018,Agustus,DI Yogyakarta,Woodworking,411765.98
2018,Agustus,DKI Jakarta,Woodworking,5901454.5
2018,Agustus,Gorontalo,Woodworking,0
2018,Agustus,Jambi,Woodworking,331961.76
2018,Agustus,Jawa Barat,Woodworking,6901087.87
2018,Agustus,Jawa Tengah,Woodworking,34473762.47
2018,Agustus,Jawa Timur,Woodworking,48046888.34
2018,Agustus,Kalimantan Barat,Woodworking,504443.72
2018,Agustus,Kalimantan Selatan,Woodworking,232739.94
2018,Agustus,Kalimantan Tengah,Woodworking,68231.76
2018,Agustus,Kalimantan Timur,Woodworking,419802.91
2018,Agustus,Kalimantan Utara,Woodworking,320820.88
2018,Agustus,Kepulauan Riau,Woodworking,5
2018,Agustus,Lampung,Woodworking,602509.88
2018,Agustus,Papua,Woodworking,5182522.32
2018,Agustus,Papua Barat,Woodworking,498654.44
2018,Agustus,Riau,Woodworking,187190.66
2018,Agustus,Sulawesi Selatan,Woodworking,150778.46
2018,Agustus,Sulawesi Tengah,Woodworking,480290.84
2018,Agustus,Sulawesi Utara,Woodworking,0
2018,Agustus,Sumatera Barat,Woodworking,0
2018,Agustus,Sumatera Selatan,Woodworking,4128640.41
2018,Agustus,Sumatera Utara,Woodworking,6229355.77
2018,September,Bali,Woodworking,242406.57
2018,September,Banten,Woodworking,1997636.66
2018,September,Bengkulu,Woodworking,400416.05
2018,September,DI Yogyakarta,Woodworking,140736.09
2018,September,DKI Jakarta,Woodworking,3168608.8
2018,September,Gorontalo,Woodworking,41615.44
2018,September,Jambi,Woodworking,342188.12
2018,September,Jawa Barat,Woodworking,6057496.42
2018,September,Jawa Tengah,Woodworking,32063220.84
2018,September,Jawa Timur,Woodworking,44406323.25
2018,September,Kalimantan Barat,Woodworking,461447.67
2018,September,Kalimantan Selatan,Woodworking,494121.55
2018,September,Kalimantan Tengah,Woodworking,56713.91
2018,September,Kalimantan Timur,Woodworking,424131.15
2018,September,Kalimantan Utara,Woodworking,367806.52
2018,September,Kepulauan Riau,Woodworking,2
2018,September,Lampung,Woodworking,410311.9
2018,September,Papua,Woodworking,3156326.15
2018,September,Papua Barat,Woodworking,1171511.04
2018,September,Riau,Woodworking,148075.92
2018,September,Sulawesi Selatan,Woodworking,602885.09
2018,September,Sulawesi Tengah,Woodworking,513570.18
2018,September,Sulawesi Utara,Woodworking,0
2018,September,Sumatera Barat,Woodworking,21856.36
2018,September,Sumatera Selatan,Woodworking,1375426.31
2018,September,Sumatera Utara,Woodworking,5594248.92
2018,Oktober,Bali,Woodworking,293468.45
2018,Oktober,Banten,Woodworking,1977102.19
2018,Oktober,Bengkulu,Woodworking,273478.93
2018,Oktober,DI Yogyakarta,Woodworking,235578.13
2018,Oktober,DKI Jakarta,Woodworking,5894552.61
2018,Oktober,Gorontalo,Woodworking,37387.01
2018,Oktober,Jambi,Woodworking,611122.72
2018,Oktober,Jawa Barat,Woodworking,6197007.19
2018,Oktober,Jawa Tengah,Woodworking,33480134.32
2018,Oktober,Jawa Timur,Woodworking,47119772.87
2018,Oktober,Kalimantan Barat,Woodworking,469392.43
2018,Oktober,Kalimantan Selatan,Woodworking,223201.89
2018,Oktober,Kalimantan Tengah,Woodworking,43263.62
2018,Oktober,Kalimantan Timur,Woodworking,484586.17
2018,Oktober,Kalimantan Utara,Woodworking,365464.96
2018,Oktober,Kepulauan Riau,Woodworking,2
2018,Oktober,Lampung,Woodworking,502412.93
2018,Oktober,Papua,Woodworking,5610815.53
2018,Oktober,Papua Barat,Woodworking,851795.77
2018,Oktober,Riau,Woodworking,276159.52
2018,Oktober,Sulawesi Selatan,Woodworking,724465.74
2018,Oktober,Sulawesi Tengah,Woodworking,380995.81
